mp_id,formula,band_gap,Ef_eV_atom,density_g_cm3,volume_A3,nsites,n_elements,crystal_system
mp-14152,SmNbO4,3.5797,-3.537960958333332,6.50673525246343,156.8294460285077,12,3,Monoclinic
mp-1019526,Ba3Si2(B3O8)2,5.4031,-3.1519017657407398,4.080547308891205,321.079299637276,27,4,Triclinic
mp-755882,MnAl2O4,2.6578,-3.047750007561575,4.186127644323647,137.169769855266,14,3,Cubic
mp-8294,Cs2Li2TiO4,3.955399999999999,-2.526923392701148,4.234139844420553,307.12095290714615,18,4,Triclinic
mp-554453,Cr2P2O7,0.657,-2.52345086948052,3.551491354532655,779.7109712947744,66,3,Monoclinic
mp-558208,RbInAs2O7,2.5506,-1.9163219383333332,4.206276818832377,729.7439679756769,44,4,Triclinic
mp-760083,Sr5Nb5O16,0.0,-3.183638306538462,5.072704672811704,758.5450826245491,52,3,Orthorhombic
mp-1197854,Bi14Mo5O36,,-1.824825892909091,7.653343143671144,863.8416908543603,55,3,Monoclinic
mp-996965,AgBiO2,0.7818,-1.104952774166666,7.638430183940319,151.67376595252594,8,3,Hexagonal
mp-14836,Pr4Si2Se3O7,2.3921,-3.170509341324869,5.837913677272693,1102.124323553871,64,4,Tetragonal
mp-31318,Nd2TeO6,,-2.947875512407409,6.560396503637659,518.4622660954453,36,3,Orthorhombic
mp-555930,Pr3W(ClO2)3,3.5317,-3.107063265,6.4056208477860075,419.3943268836713,26,4,Hexagonal
mp-997043,PbAuO2,0.0,-0.9572818112499981,9.623437573884733,150.52202067335395,8,3,Monoclinic
mp-6224,LiScSiO4,4.612299999999999,-3.373994456904761,3.094944278671294,308.9999860523231,28,4,Orthorhombic
mp-1048853,Ca(FeO2)2,0.7962,-2.106441121428571,4.055564800719659,176.68917925553106,14,3,Trigonal
mp-560522,MnSO3,3.339,-1.87204651541954,3.332019111680299,403.6738695338799,30,3,Trigonal
mp-30093,Ba3FeO5,0.0,-2.484196669444442,5.696233823329795,638.7950504112189,36,3,Orthorhombic
mp-754184,ErAlO3,3.560399999999999,-3.695549607999999,6.833301217588388,117.7313500695251,10,3,Hexagonal
mp-1019742,HeSiO2,6.5469,-2.428324435625,2.110330412717624,201.71022279174286,16,3,Trigonal
mp-505187,K6Pb2O5,2.1249000000000002,-1.5069978645000002,4.087910677391129,592.2394866065221,26,3,Triclinic
mp-554082,Ho2Hf2O7,3.1157,-4.009504141363635,9.456116792021362,280.55895366328514,22,3,Cubic
mp-1184950,KZrO3,0.0,-2.795012398449999,3.889375724926838,76.13256665533781,5,3,Cubic
mp-1219180,Sm2SbO2,0.0,-2.9598467880000032,7.212042994830204,104.64161166017227,5,3,Tetragonal
mp-766435,MnFe3(PO4)4,0.23720000000000002,-2.341830317562603,3.433085321122633,582.706059514839,48,4,Monoclinic
mp-754363,Ba2HfO4,3.437,-3.536360435714286,7.319037352570924,117.32879453913253,7,3,Tetragonal
mp-758208,LiFeP2O7,0.7104,-2.459900935465367,3.024470724113331,519.8903564550808,44,4,Monoclinic
mp-1101163,YbPrO2,0.0,-3.191404323541665,9.72778710976292,59.05326552634475,4,3,Trigonal
mp-642350,KLa(PO3)4,4.348199999999999,-2.869416556990079,2.5232110795910243,650.0655715955514,36,4,Orthorhombic
mp-559379,SbTeClO3,3.155599999999999,-1.554748624861111,4.720875309350302,468.2572304398206,24,4,Orthorhombic
mp-14093,TbOF,4.9318,-4.262664965555556,8.094797499182762,79.56146446884362,6,3,Trigonal
mp-13976,Yb2SeO2,0.0,-3.505927125312499,9.400812757239137,80.73033704107829,5,3,Trigonal
mp-1215294,ZrTi(PbO3)2,2.753,-2.774889303333333,7.548187176321513,142.88188352664167,10,4,Triclinic
mp-15326,Sm3IrO7,0.0,-3.04480209,8.452001910488548,296.7801508812496,22,3,Orthorhombic
mp-6384,RbSO2F,4.1099,-2.187014182999999,2.696207601648129,207.5883578376953,10,4,Monoclinic
mp-996995,MnAgO2,0.28949999999999904,-1.431450102399425,6.466486922597943,50.02428543740265,4,3,Monoclinic
mp-22363,Ba3NiRu2O9,0.0,-2.186366352333339,6.6573209970535085,407.4741942143961,30,4,Hexagonal
mp-19258,Ba2SmMoO6,0.0,-2.9772344895,6.426223022831533,159.4202749756252,10,4,Cubic
mp-555219,CuWO3F2,0.0,-2.036153685714285,5.861185219735638,188.90110598299557,14,4,Monoclinic
mp-557692,Ba3Tl2Cl2O5,0.0,-2.1979132751388892,6.391505734197422,252.43875973584358,12,4,Tetragonal
mp-557563,MoPb3Cl2O5,2.198199999999999,-1.769634967727272,6.769069769417998,426.08026737455043,22,4,Orthorhombic
mp-19362,KFe(MoO4)2,2.4118,-2.008169349354169,3.514100936720712,392.03331788255747,24,4,Trigonal
mp-23119,Cu5Se2(ClO4)2,0.0,-1.027197614981617,4.856027567628637,461.33124428241314,34,4,Monoclinic
mp-16035,Gd2TeO2,0.772899999999999,-3.287839963333331,7.9379650736019105,99.17649819929923,5,3,Tetragonal
mp-758094,Ce6Y2O15,1.8196999999999992,-3.91562585695652,6.463280396544033,646.6642721342364,46,3,Monoclinic
mp-1105431,Mn7PbO12,0.0,-1.913850097775863,6.00197998506943,216.8388819187785,20,3,Cubic
mp-1095039,Sr2HfCrO6,0.0,-3.195316816999998,6.493508975863162,256.6038839521195,20,4,Cubic
mp-1225475,ErSc(BO3)2,4.449,-3.492578397333333,4.945654294955525,110.74391119506906,10,4,Trigonal
mp-29871,Na4SeO5,1.3349,-1.6840520935361,3.477252293861028,479.29331930429146,40,3,Triclinic
mp-4344,HoTaO4,4.050800000000001,-3.731865572888878,9.36333340167339,145.37873408038433,12,3,Monoclinic
mp-541367,SrCd(PO3)4,4.4041,-2.712450513670635,3.439199876938846,996.3985030864789,72,4,Monoclinic
mp-551905,OsO4,3.2472,-1.527730192,4.389479957096201,96.17423151129474,5,2,Monoclinic
mp-638553,Ba2InIrO6,0.0,-2.187871523333334,7.457680817083031,452.68352554860434,30,4,Trigonal
mp-1239022,Li2CuO2,0.0,-1.629481453333333,3.779132873555142,48.08179082681664,5,3,Monoclinic
mp-636383,Ba4Sm2Cu2O9,0.0,-2.737019890000001,6.587852147756057,565.178012402645,34,4,Tetragonal
mp-4673,SrHfO3,3.9535,-3.808616651999998,7.688237171096568,271.36984791729213,20,3,Orthorhombic
mp-17192,YCu(WO4)2,1.1679,-2.36937824375,6.93863664617458,310.2166438528139,24,4,Monoclinic
mp-755141,NaHoO2,4.0614,-3.159362935344825,6.906390525129014,105.75246383881488,8,3,Tetragonal
mp-36383,Ag3(PO4)2,0.0,-1.605811363406592,4.522791078845507,188.54848238260112,13,3,Trigonal
mp-5050,Rb(OsO3)2,0.0,-1.662312743611107,7.134498045428545,261.5732965729346,18,3,Cubic
mp-5433,Pr3RuO7,0.0,-3.044785704090908,6.796440331555865,310.6779449171135,22,3,Orthorhombic
mp-22618,Y(CuO2)2,0.0,-2.061175068571454,6.124373592523852,151.83377570656785,14,3,Tetragonal
mp-1044537,CaV3(P2O7)2,2.622499999999999,-2.752795243344154,3.361481978594082,534.289050344939,44,4,Monoclinic
mp-557467,Li4Ca(BO3)2,4.7254000000000005,-2.778116286666666,2.311961564363227,266.40948037739867,26,4,Orthorhombic
mp-777514,Y2O3,2.8013999999999992,-3.8636456055,5.312041951899708,282.35180668401375,20,2,Monoclinic
mp-754883,KHoO2,3.9742,-3.118591663062497,6.209443454331496,63.118821289113626,4,3,Trigonal
mp-542899,Sr2Co2O5,0.0,-2.133351335,5.294902651859857,234.01856302618717,18,3,Orthorhombic
mp-754031,YBrO,3.6348000000000003,-3.303779935,4.806096827555354,127.7056998662857,6,3,Trigonal
mp-18369,Ta2MnZn2O8,1.8718,-2.678555380969054,7.179960147114633,312.5193522096782,26,4,Monoclinic
mp-20212,BaPr2CuO5,0.4272,-2.9366641414814803,6.80615936619933,274.5633396396074,18,4,Tetragonal
mp-30206,CsClO4,5.444000000000001,-1.104034977859196,3.3614157362010753,459.1354736465206,24,3,Orthorhombic
mp-21867,NaFe(SiO3)2,1.835799999999999,-2.729421948637932,3.433214502583936,446.9142563275168,40,4,Monoclinic
mp-510351,Fe7(PO4)6,0.046400000000000004,-2.319908275347489,3.882979322189529,410.8576012646954,37,3,Triclinic
mp-558030,KMo2Cl7O2,2.645699999999999,-1.601497468520833,2.462491621340367,689.3679405953554,24,4,Monoclinic
mp-4790,ThGeO4,3.8957,-3.256892782499999,7.0880706072232424,172.74103779684808,12,3,Tetragonal
mp-17464,SrGeO3,3.4179,-2.743115335333333,4.31734751498995,480.6018637681073,30,3,Monoclinic
mp-18492,Na2Zr(MoO4)3,2.7872,-2.328343660708812,4.218180809788398,485.7922318226891,36,4,Monoclinic
mp-754171,CsRbO,1.253599999999999,-1.092224502385057,4.337845361616444,358.87396822976444,12,3,Orthorhombic
mp-780324,Co2O3F,0.0,-1.294292936666667,5.437228365870216,282.28740961488006,30,3,Orthorhombic
mp-542734,Rh2O3,0.6193000000000001,-1.067203993999999,7.948458054063597,106.04826475671567,10,2,Trigonal
mp-756934,Co(CuO2)4,0.0,-0.849835449230769,4.620249677189568,158.53783146727045,13,3,Triclinic
mp-768608,LiMn2(SO4)3,0.0,-2.005404923983079,2.795092758681813,481.21940849376614,36,4,Trigonal
mp-776388,NaNiPO4,3.3393,-2.305945144074595,3.404342188581211,344.6677616207605,28,4,Orthorhombic
mp-558285,GaBiO3,1.8794,-1.9634968209999992,7.803341920061429,278.0863765695177,20,3,Orthorhombic
mp-779637,Ho2P4O13,5.6319,-3.168548099135339,4.2677260005788185,514.9619352859143,38,3,Orthorhombic
mp-20772,CaCrO3,0.40690000000000004,-2.618279980499998,4.222917142537827,220.31739524847345,20,3,Orthorhombic
mp-752903,VCrO4,1.8334000000000001,-2.298113725833333,3.928312958846183,141.13051790665054,12,3,Orthorhombic
mp-505262,GdCuSeO,0.0,-2.243116855585937,7.701629870005248,136.15927694264857,8,4,Tetragonal
mp-1079069,La2Mn2Se2O3,0.619799999999999,-2.58885284172773,5.920923796391335,166.47818962876065,9,4,Tetragonal
mp-546125,ScAsO4,3.5491,-2.6847117654166652,4.375879641113693,139.55219608085073,12,3,Tetragonal
mp-557871,CuAsPbO4,1.8171,-1.502168412499999,6.039480892226779,225.27269510929304,14,4,Triclinic
mp-18168,TlZnPO4,3.8996,-2.22510710185374,5.76646223386107,420.15661337056173,28,4,Monoclinic
mp-20687,Sr2LuRuO6,0.11470000000000001,-2.9030109491666662,6.649663342780214,273.3277803597959,20,4,Monoclinic
mp-29218,Ge3Bi2O9,2.979399999999999,-1.972623079642858,6.215407243999518,416.71076984715177,28,3,Hexagonal
mp-1188660,Ba2LuIrO6,0.0,-2.814826239666667,8.421029526303426,290.98647429139163,20,4,Tetragonal
mp-542201,Ba3Nb2O8,4.499700000000001,-3.259985623076924,5.215068783594956,231.09971741469363,13,3,Trigonal
mp-21600,NbNi2BO6,2.7318,-2.2966882569166662,5.200736346364042,404.9871910923904,40,4,Orthorhombic
mp-1221818,Mn2V2O7,1.2371,-2.319887990078371,3.668053698987734,146.5648234637754,11,3,Monoclinic
mp-554886,Ba3Nb2(P2O9)2,3.1376,-3.1223917955026472,3.942542852466723,425.2610154692082,27,4,Triclinic
mp-18889,VAg3O4,0.8996000000000001,-1.242050435624999,6.3073706362951825,230.91046594625075,16,3,Monoclinic
mp-18915,LiCoPO4,1.6973,-2.347951432568027,3.6508597829370393,292.63280100302137,28,4,Orthorhombic
mp-557183,KNaZnO2,1.7792000000000001,-1.6271173957258611,3.365593308167173,157.3862898158647,10,4,Monoclinic
mp-2352,Na2O,1.8736000000000002,-1.425738685919539,2.494753648201913,41.253952671138684,3,2,Cubic
mp-1778,BeO,6.8477000000000015,-3.095882134999999,3.033562473352565,13.691067645153574,2,2,Cubic
mp-763464,Zr4MnO9,2.9462,-3.51104348520936,5.429641652255753,689.7394353836759,56,3,Triclinic
mp-559112,K2Zn6O7,0.7918000000000001,-1.728494229299999,4.70485645539612,411.2801818232697,30,3,Tetragonal
mp-1147595,CuPb2(ClO)2,0.0,-1.329378934285713,7.354409701592714,131.1492675009634,7,4,Tetragonal
mp-557135,VAgSeO5,0.9513,-1.546204202688799,4.884291457419805,432.1314761943449,32,4,Orthorhombic
mp-1077975,Sm4Bi2O,0.0,-1.393839969285715,8.997207760049832,191.0951183432415,7,3,Tetragonal
mp-1079680,CaFeO2,1.8059999999999992,-2.355881203124999,3.974999369100508,213.75514977036048,16,3,Tetragonal
mp-21372,CePRuO,0.0,-2.227316696160712,7.381424785279234,129.64964348183543,8,4,Tetragonal
mp-29789,Lu(ClO4)3,5.7567,-0.976230328541671,3.517247470868336,446.9201356265065,32,3,Trigonal
mp-1189034,Cs(TeO3)2,0.0,-1.636584451443166,5.671699331903104,283.46708464308654,18,3,Cubic
mp-841,Li2O2,1.974299999999999,-1.650170236666666,2.414495373744071,63.107895451231315,8,2,Hexagonal
mp-20072,LaCuO2,2.521599999999999,-2.689203321249986,5.396420033751985,72.1429818425825,4,3,Trigonal
mp-6616,Ba2HoCu3O7,0.0,-2.190162129230768,6.951037787400714,177.30908993652352,13,4,Orthorhombic
mp-555373,VP2Cl7O4,2.0934,-1.756109260306122,1.9556608018570651,721.8274145883923,28,4,Triclinic
mp-779000,Rb4SbO4,0.0,-1.6659917963888882,4.233020491918218,827.9177828087917,36,3,Monoclinic
mp-6779,Ba2Pr(CuO2)4,0.0,-2.024219551444444,6.178482380811956,214.40214033168536,15,4,Orthorhombic
mp-769366,Nd3SbO7,2.5869,-3.304870114772725,6.899767391007467,320.7989496922129,22,3,Orthorhombic
mp-1192462,DyMoBrO4,1.8414000000000001,-2.592985715595237,5.252105999204226,508.8274646548096,28,4,Triclinic
mp-22366,Nb2FeO6,2.0862,-2.7408470850000013,5.392161980224028,415.9281013711032,36,3,Orthorhombic
mp-778729,Mn3(OF2)2,,-2.5370763770881233,4.057290468115193,223.30465802544492,18,3,Orthorhombic
mp-982040,KBiO3,0.0,-1.479716392449999,6.252348761231978,78.63401066432932,5,3,Cubic
mp-1658,Tl2O3,0.0,-1.100437307333334,10.139632486625052,598.4246830628017,40,2,Cubic
mp-1119334,W(BrO)2,0.7579,-1.5401844690000002,4.669856282119087,267.1500576594705,10,3,Orthorhombic
mp-4533,Na2SiO3,3.8657,-2.692845917126435,2.667359062327591,151.97862116675321,12,3,Orthorhombic
mp-1218686,Sr2TiMnO6,0.9951999999999991,-3.027896759626438,5.262546270601034,236.04939510739095,20,4,Cubic
mp-1218154,SrLaFeO4,0.516199999999999,-2.902433839285714,5.887594614670473,97.68976115045156,7,4,Tetragonal
mp-555325,RbNaMo3O10,2.9354999999999993,-2.073149221591954,3.859868695942001,957.2456942895014,60,4,Orthorhombic
mp-863407,Li2Fe(SiO3)2,,-2.668994915606061,3.023356146353781,731.2356904511058,66,4,Orthorhombic
mp-548469,BaZnSO,2.2367,-2.078282849375,5.165024817928211,161.26306331513743,8,4,Orthorhombic
mp-760075,Ti19O30,0.0,-3.330664134761904,4.479745392435078,515.0391610824431,49,2,Triclinic
mp-638687,Ce2(SeO3)3,,-2.251483732823661,5.068215265074293,866.4141352101842,56,3,Orthorhombic
mp-553927,Pu(IO3)4,0.09099999999999901,-1.238536308455883,6.061009525306732,517.0433708307675,34,3,Tetragonal
mp-26134,Cr2P5O16,,-2.5431893314441,2.651332077638925,644.9066769187435,46,3,Monoclinic
mp-1190367,SrCdAs2O7,2.473799999999999,-2.101297096363635,4.830538061392911,317.5435816644355,22,4,Triclinic
mp-636284,WO3,1.2719,-2.182813755,6.861703088602919,224.42031271779055,16,2,Orthorhombic
mp-21858,UO3,1.9038,-3.529201394374998,8.629546292556658,220.1548837724493,16,2,Orthorhombic
mp-6419,CaSi2(BO4)2,5.6644,-3.194144759102563,2.895241198499273,564.0572266906298,52,4,Orthorhombic
mp-554334,KVSO6,1.8687,-2.198026088583333,2.677425242270219,541.065434589323,36,4,Orthorhombic
mp-31906,MnReO4,0.0,-2.062499820071838,7.082247382708394,286.1810696673983,24,3,Monoclinic
mp-752949,BiOF,3.308799999999999,-2.180859405000001,7.461909927678154,108.58757120873874,6,3,Trigonal
mp-558981,SrBe2(BO3)2,5.3456,-3.114337854166667,3.231157907379778,458.9519328564602,44,4,Monoclinic
mp-558576,ReSb(OF4)2,3.7699,-2.5082371270833352,4.276395980389347,764.1081150455052,48,4,Monoclinic
mp-560376,RbV2I3O13,1.7589000000000001,-1.501278554868421,4.247657366100454,606.7683316337764,38,4,Orthorhombic
mp-1192087,Sb4IO6,0.0,-1.567448479999999,5.548296242960493,424.95371479369874,22,3,Monoclinic
mp-12523,YbPO4,0.0,-3.289700713829364,7.223794728048571,123.21594221542841,12,3,Tetragonal
mp-1191317,Sr2CoGe2O7,2.15,-2.5111542958333333,4.431889668818522,368.27191849131054,24,4,Tetragonal
mp-553310,CsCuO2,0.9672000000000001,-1.348183712413794,4.322830688737202,175.51025953569226,8,3,Orthorhombic
mp-1196090,KB3O5,5.7643,-2.790968497194444,2.630496337885745,382.61777174375027,36,3,Monoclinic
mp-23261,I2O5,2.7278000000000002,-0.7564620653571411,5.159777653138838,429.70673644895584,28,2,Monoclinic
mp-546684,PdSeO3,0.8236000000000001,-1.02822530146875,5.109730520104486,151.68456217720995,10,3,Monoclinic
mp-19426,CaWO4,4.3443,-2.726062027499999,6.099854180600897,156.75623958488845,12,3,Tetragonal
mp-1043203,CaCo(GeO3)2,1.2006000000000001,-2.2812540775,4.562281542812934,247.70976542077378,20,4,Monoclinic
mp-1020026,LiBeBO3,6.0842,-2.85832689125,2.356492760873887,105.36493732069354,12,4,Triclinic
mp-9338,Ba2MgSi2O7,4.4529,-3.363647231666667,4.233832091529407,366.4201239669737,24,4,Tetragonal
mp-756214,YAlO3,4.9586000000000015,-3.685266473999999,5.229987875920269,104.06847158327305,10,3,Trigonal
mp-1102399,Fe2P2O7,0.7385,-2.372593638571427,3.686274528952315,257.3358492426871,22,3,Triclinic
mp-1078470,TiZnO3,2.8280000000000003,-2.765818800666667,5.029886833472973,106.48434781971152,10,3,Trigonal
mp-1178162,HoBiO3,3.1343,-2.802988328999999,8.887519482142379,157.65844353190255,10,3,Trigonal
mp-6964,NaTbO2,3.892299999999999,-3.126936168261493,6.489346356657806,109.47556204625305,8,3,Tetragonal
mp-997159,CrAuO2,0.0,-1.622478742499999,9.684816937473991,96.34616709761174,8,3,Hexagonal
mp-1078409,Ba2LaBiO6,1.827799999999999,-2.788171481500001,6.755011726737,176.63293497795286,10,4,Monoclinic
mp-19230,K3NaCr2O8,3.0589,-2.045793317366379,2.8595332838914853,216.1794436615903,14,4,Trigonal
mp-1190352,HgP2PdO7,1.3365,-1.9575672706168832,5.057862671748778,315.8020830316429,22,4,Monoclinic
mp-1043564,MgCo3(P2O7)2,0.0,-2.378005520844156,3.9313896778761963,463.76546936953673,44,4,Monoclinic
mp-1173115,TaFeO4,1.6022,-2.638338972472221,7.246601490352003,275.7012889787618,24,3,Orthorhombic
mp-19350,LaVO3,0.0,-3.279302451000002,6.5421223689567825,241.48199884564238,20,3,Orthorhombic
mp-38972,Ba3Re2O9,0.0,-2.686587441428575,7.742379531768258,199.11542614251817,14,3,Trigonal
mp-761293,ZrCoO3,0.0,-2.6998381995000003,5.459938235577095,241.06116989455316,20,3,Trigonal
mp-555314,Sr7Zr(Si2O7)3,4.4323999999999995,-3.451624391285715,3.807962168337831,527.2370316409015,35,4,Trigonal
mp-29447,Bi3BrO4,2.3158,-1.6120705449999981,8.161368241154246,627.3529368042829,32,3,Orthorhombic
mp-556986,Er2B2Cl2O5,5.0806000000000004,-3.272382053939393,4.237267569824005,794.818543858003,44,4,Orthorhombic
mp-1394560,CaLa2MoO6,1.4188,-3.169544279,5.778062114135322,146.51709820522026,10,4,Trigonal
mp-1105343,SrMn7O12,0.0,-2.133550639775863,5.446313691696984,405.0061858753014,40,3,Cubic
mp-1218709,Sr2NiO3F,0.0,-2.5946052,5.169353010346594,96.6670346609118,7,4,Tetragonal
mp-29150,La3MoO7,0.023600000000000003,-3.375684960454546,6.182433022789479,671.1010981725259,44,3,Orthorhombic
mp-30002,Sc(IO3)3,3.8452,-1.433463826153846,4.846662539957106,390.3507576667168,26,3,Trigonal
mp-1188812,La2MnNiO6,0.0,-2.828505349293104,6.734831473996657,240.36567156689622,20,4,Monoclinic
mp-8697,ScBO3,4.118,-3.436941156833332,3.423054231058334,100.67384890531,10,3,Trigonal
mp-541600,RbLaTa2O7,2.2853,-3.382045553833332,6.701846481550058,173.01142785646587,11,4,Tetragonal
mp-555078,Ba3SrSb2O9,3.1456,-2.724019093666667,5.774584690226326,510.19776812124763,30,4,Triclinic
mp-3395,SrSeO3,3.7027,-2.31565746346875,4.651279266562305,153.21182131644215,10,3,Monoclinic
mp-18677,PrSc3(BO3)4,4.389200000000001,-3.453176868916666,3.742189884717724,453.50755814234816,40,4,Monoclinic
mp-754276,MnCrO4,0.0,-1.867917810488506,3.506653001435615,161.88590098786864,12,3,Orthorhombic
mp-30986,Zn3S2O9,3.3638999999999992,-1.860329990714285,3.897318021050869,344.56599375032255,28,3,Monoclinic
mp-557855,CaGaBO4,3.9612,-2.9093757377380953,3.150618159415835,389.19531007367505,28,4,Orthorhombic
mp-6580,Ba3NdRu2O9,0.0,-2.573878621833334,6.420839011339345,466.73029621119855,30,4,Monoclinic
mp-779690,Hg(TeO3)2,1.9151999999999991,-1.19354799925926,5.772728160036505,634.8907133662253,36,3,Monoclinic
mp-764715,V2OF5,1.5907,-3.002118150625,3.621353001069945,195.22332340604237,16,3,Triclinic
mp-8877,Sr4Al6SO12,3.3427,-3.374863685108694,2.994663573204843,408.34832553941277,23,4,Cubic
mp-769637,Li5Ti6FeO16,,-3.06833766970238,3.503329790976219,600.7735932092196,56,4,Monoclinic
mp-996969,AgBiO2,1.4247,-1.147583364166665,8.144979169187188,142.24093737974394,8,3,Monoclinic
mp-677237,Y3U2O10,0.146699999999999,-3.902526849999996,7.966987955499297,188.16192711576923,15,3,Monoclinic
mp-546266,DyBi2IO4,1.3667999999999991,-2.325755380833334,8.475085632881713,151.13454136559216,8,4,Tetragonal
mp-19115,CaFeO3,0.0,-2.2285190305,4.53142298319831,210.95958245175632,20,3,Orthorhombic
mp-29606,Rb2Zn3O4,1.4122,-1.678057365555555,5.140843528908052,278.53730697582364,18,3,Monoclinic
mp-867680,NaTlO,0.121199999999999,-1.10755619073755,5.6325767948866385,286.9943954186119,12,3,Monoclinic
mp-558689,Ba2PrIrO6,0.0,-2.670997083666667,7.461089842438264,313.2641448642462,20,4,Tetragonal
mp-662523,SrTeO3,3.174,-2.349467932333334,4.147340853419161,632.3339984652432,30,3,Triclinic
mp-650228,KIn(MoO4)2,3.6425,-2.060741107409723,3.925515300770247,801.677471509171,48,4,Orthorhombic
mp-13660,Ca4Sb2O,0.907899999999999,-1.781754134999996,3.872293519235127,180.03450348543683,7,3,Tetragonal
mp-23560,Ge3(BiO3)4,3.4941,-1.93059506552631,7.135210313933737,579.8726606739565,38,3,Cubic
mp-560595,Ca2AsClO4,3.808899999999999,-2.75325286625,3.284185718038109,514.7748098775132,32,4,Orthorhombic
mp-6101,Ba3Nb6(Si2O13)2,2.281,-3.243477344102567,4.458099829156638,557.8756216282112,39,4,Hexagonal
mp-542085,Sr2GeO4,3.5381,-2.911230669642857,4.950367660588433,418.4617986421549,28,3,Monoclinic
mp-555683,DyMoClO4,2.7283,-2.686860015238095,4.754684069009376,249.98141379884896,14,4,Monoclinic
mp-849511,VO2,0.5491,-2.458837664,4.114219939911215,167.37754708915259,15,2,Triclinic
mp-561454,KAu(SO4)2,1.46,-1.676990848937499,4.2731408980513255,332.7886229208581,24,4,Monoclinic
mp-1079670,TmSb(PbO3)2,2.3522,-2.320420396,9.167382663247711,145.10600273340856,10,4,Monoclinic
mp-1176440,MnCuO3,0.0,-1.426801526586206,5.502749489221097,100.47714229378938,10,3,Trigonal
mp-31760,Sr2TaFeO6,1.5015,-3.051403054733333,6.548138796591298,515.3235095479747,40,4,Monoclinic
