mp_id,formula,band_gap,Ef_eV_atom,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-758782,FeOF,0.7532999999999991,-2.035061475277778,Fe1 O1 F1,8.0,26.0,18.0,14.333333333333334,7.777777777777779,8.0,55.0,93.0,38.0,78.33333333333333,15.555555555555557,55.0,15.9994,55.845,39.8456,30.280934399999996,17.0427104,15.9994,53.5,1811.0,1757.5,639.7666666666667,780.8222222222222,53.5,8.0,17.0,9.0,13.666666666666666,3.777777777777778,8.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,57.0,132.0,75.0,85.0,31.333333333333332,57.0,1.83,3.98,2.15,3.0833333333333335,0.8355555555555555,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.0,0.6666666666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.3333333333333335,1.1111111111111112,1.0,9.105,10.73,1.625,9.8475,0.5883333333333335,9.105,0.0,1.97,1.97,0.6566666666666666,0.8755555555555556,0.0,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555556,0.0,12.0,229.0,217.0,85.33333333333333,95.77777777777777,12.0
mp-565434,Sr8Co8O23,0.0,-2.002559162435897,Sr8 Co8 O23,8.0,38.0,30.0,18.05128205128205,11.855358316896778,8.0,8.0,87.0,79.0,64.84615384615384,26.1301775147929,87.0,15.9994,87.62,71.62060000000001,39.49773743589744,27.71598774490467,15.9994,54.8,1768.0,1713.2,610.3692307692309,655.286785009862,54.8,2.0,16.0,14.0,11.692307692307692,5.0808678500986195,16.0,2.0,5.0,3.0,3.0256410256410255,1.2097304404996714,2.0,66.0,195.0,129.0,104.76923076923077,45.72781065088758,66.0,0.95,3.44,2.49,2.6092307692307695,0.9798816568047335,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.358974358974359,1.935568704799474,4.0,0.0,7.0,7.0,1.435897435897436,2.2827087442472056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.794871794871795,1.5568704799474031,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1794871794871795,0.967784352399737,2.0,0.0,3.0,3.0,0.6153846153846154,0.9783037475345168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.794871794871795,0.7363576594345824,2.0,9.105,54.23,45.125,18.595256410256408,14.61938198553583,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.31763511794871796,0.5049583926364234,0.0,12.0,225.0,213.0,93.02564102564102,95.56870479947403,12.0
mp-552016,YbBi2BrO4,0.0,-2.225699840937501,Yb1 Bi2 Br1 O4,8.0,83.0,75.0,37.875,30.59375,8.0,39.0,95.0,56.0,81.75,10.6875,87.0,15.9994,208.9804,192.981,91.86455000000001,78.8552875,15.9994,54.8,1092.0,1037.2,333.225,295.28125,54.8,3.0,17.0,14.0,14.25,2.8125,16.0,2.0,6.0,4.0,3.75,1.75,2.0,66.0,187.0,121.0,108.375,42.375,66.0,1.26,3.44,2.1799999999999997,2.7525,0.7393749999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.375,1.03125,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,14.0,14.0,5.25,6.5625,0.0,6.0,29.0,23.0,14.375,8.375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.875,0.6875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.875,0.6875,2.0,9.105,34.12,25.014999999999997,20.740000000000002,11.635,9.105,0.0,1.457,1.457,0.182125,0.31871875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,45.125,49.6875,12.0
mp-559700,RbMnO2,0.0,-1.925758571774426,Rb1 Mn1 O2,8.0,37.0,29.0,19.5,11.5,8.0,4.0,87.0,83.0,57.5,29.5,87.0,15.9994,85.4678,69.4684,43.10116125,27.10176125,15.9994,54.8,1519.0,1464.2,485.265,516.8675000000001,54.8,1.0,16.0,15.0,10.0,6.0,16.0,2.0,5.0,3.0,3.25,1.25,2.0,66.0,220.0,154.0,122.75,56.75,66.0,0.82,3.44,2.62,2.3125,1.1275,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.0,2.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,9.105,90.7225,81.61749999999999,29.855021551725002,30.433739224137497,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,7.753017241375e-05,0.000116295258620625,0.0,12.0,229.0,217.0,117.5,105.5,12.0
mp-755413,Na2O,1.0889,-1.346765707586206,Na2 O1,8.0,11.0,3.0,10.0,1.3333333333333333,11.0,2.0,87.0,85.0,30.333333333333332,37.77777777777778,2.0,15.9994,22.98976928,6.990369280000001,20.659646186666667,3.1068307911111117,22.98976928,54.8,370.87,316.07,265.5133333333333,140.47555555555556,370.87,1.0,16.0,15.0,6.0,6.666666666666667,1.0,2.0,3.0,1.0,2.6666666666666665,0.4444444444444445,3.0,66.0,166.0,100.0,132.66666666666666,44.44444444444445,166.0,0.93,3.44,2.51,1.7666666666666666,1.1155555555555556,0.93,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.6666666666666665,2.222222222222222,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,29.2433333333,20.1383333333,22.530555555533336,8.950370370355555,29.2433333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,156.66666666666666,96.44444444444446,229.0
mp-622576,Ba2Sm(CuO2)3,0.0,-2.22244960375,Ba2 Sm1 Cu3 O6,8.0,62.0,54.0,25.75,17.75,8.0,9.0,87.0,78.0,62.916666666666664,24.625,87.0,15.9994,150.36,134.3606,59.30403333333334,43.304633333333335,15.9994,54.8,1357.77,1302.97,645.5925,590.7925,54.8,2.0,16.0,14.0,11.333333333333334,4.666666666666667,16.0,2.0,6.0,4.0,3.5,1.5,2.0,66.0,215.0,149.0,118.33333333333333,52.333333333333336,66.0,0.89,3.44,2.55,2.4408333333333334,0.9991666666666666,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,6.0,6.0,0.5,0.9166666666666666,0.0,2.0,11.0,9.0,6.75,2.3333333333333335,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.6666666666666666,1.222222222222222,0.0,0.0,8.0,8.0,1.9166666666666667,1.097222222222222,2.0,9.105,63.59,54.485,20.6875,16.39125,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,114.25,102.25,12.0
mp-561781,Ba2Nd2Co4O11,0.0,-2.281170737368422,Ba2 Nd2 Co4 O11,8.0,60.0,52.0,22.526315789473685,16.81994459833795,8.0,9.0,87.0,78.0,65.52631578947368,24.86426592797784,87.0,15.9994,144.242,128.24259999999998,51.30864105263158,40.884384376731305,15.9994,54.8,1768.0,1713.2,645.4105263157894,683.8648199445984,54.8,2.0,16.0,14.0,11.68421052631579,4.997229916897507,16.0,2.0,6.0,4.0,3.263157894736842,1.4626038781163435,2.0,66.0,215.0,149.0,108.52631578947368,49.2409972299169,66.0,0.89,3.44,2.55,2.601052631578947,0.9714127423822714,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3157894736842106,1.9501385041551247,4.0,0.0,7.0,7.0,1.4736842105263157,2.326869806094183,0.0,0.0,4.0,4.0,0.42105263157894735,0.7534626038781164,0.0,2.0,9.0,7.0,6.2105263157894735,1.1745152354570636,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1578947368421053,0.9750692520775623,2.0,0.0,3.0,3.0,0.631578947368421,0.9972299168975068,0.0,0.0,10.0,10.0,1.0526315789473684,1.8836565096952906,0.0,0.0,10.0,10.0,2.8421052631578947,1.5734072022160666,2.0,9.105,63.59,54.485,17.786052631578947,13.226925207756233,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.32599393684210526,0.5147272686980608,0.0,12.0,229.0,217.0,92.3157894736842,92.9972299168975,12.0
mp-558198,Na2Cd(SO4)2,3.8287,-2.032487770981431,Na2 Cd1 S2 O8,8.0,48.0,40.0,12.76923076923077,6.414201183431953,8.0,2.0,88.0,86.0,72.76923076923077,22.20118343195266,87.0,15.9994,112.411,96.4116,26.962749119999998,14.715808098461537,15.9994,54.8,594.22,539.4200000000001,196.23692307692312,174.07621301775148,54.8,1.0,16.0,15.0,13.384615384615385,4.023668639053255,16.0,2.0,5.0,3.0,2.5384615384615383,0.6627218934911242,2.0,66.0,166.0,100.0,93.38461538461539,33.70414201183432,66.0,0.93,3.44,2.51,2.786923076923077,0.8037869822485206,3.44,1.0,2.0,1.0,1.8461538461538463,0.26035502958579876,2.0,0.0,4.0,4.0,3.076923076923077,1.4201183431952662,4.0,0.0,10.0,10.0,0.7692307692307693,1.4201183431952662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,5.6923076923076925,1.4437869822485205,6.0,0.0,1.0,1.0,0.15384615384615385,0.26035502958579887,0.0,0.0,2.0,2.0,1.5384615384615385,0.7100591715976331,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6923076923076923,0.47337278106508873,2.0,9.105,29.2433333333,20.1383333333,15.568878205123077,7.955542406305326,9.105,0.0,2.202,2.202,0.33876923076923077,0.5733017751479289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,68.3076923076923,69.30177514792899,12.0
mp-18986,Ba2MgWO6,3.223099999999999,-2.9532242795,Ba2 Mg1 W1 O6,8.0,74.0,66.0,24.6,22.440000000000005,8.0,9.0,87.0,78.0,65.9,25.74,87.0,15.9994,183.84,167.8406,57.87954,56.971076000000004,15.9994,54.8,3695.0,3640.2,694.6800000000001,767.856,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,6.0,4.0,3.3,1.6199999999999999,2.0,66.0,215.0,149.0,112.9,56.279999999999994,66.0,0.89,3.44,2.55,2.609,0.9972000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.4,0.7200000000000001,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,2.0,20.0,18.0,6.2,2.7600000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,0.6,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.8,1.08,2.0,9.105,63.59,54.485,22.075,16.769,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,95.3,99.96,12.0
mp-19269,NdCrO3,2.54,-3.141842748000002,Nd1 Cr1 O3,8.0,60.0,52.0,21.6,16.32,8.0,19.0,87.0,68.0,65.8,25.44,87.0,15.9994,144.242,128.24259999999998,48.84725999999999,39.417432,15.9994,54.8,2180.0,2125.2,727.6800000000001,807.456,54.8,3.0,16.0,13.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,201.0,135.0,107.6,49.92,66.0,1.14,3.44,2.3,2.624,0.9792,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,4.4,2.88,2.0,9.105,34.81,25.705000000000002,14.663,8.058800000000002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0
mp-22092,VSO5,1.5119999999999991,-2.098150829285713,V1 S1 O5,8.0,23.0,15.0,11.285714285714286,4.6938775510204085,8.0,46.0,88.0,42.0,81.28571428571429,10.08163265306122,87.0,15.9994,50.9415,34.942099999999996,23.286214285714284,10.409734693877551,15.9994,54.8,2183.0,2128.2,406.48,507.57714285714286,54.8,5.0,16.0,11.0,14.428571428571429,2.6938775510204076,16.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,153.0,87.0,84.0,25.714285714285715,66.0,1.63,3.44,1.81,3.0585714285714287,0.5448979591836733,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.4285714285714284,0.979591836734694,4.0,0.0,3.0,3.0,0.42857142857142855,0.7346938775510203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.857142857142857,0.24489795918367374,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.7142857142857142,0.489795918367347,2.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.7142857142857144,1.2244897959183676,2.0,9.105,25.786875,16.681874999999998,12.045982142857143,4.2014030612244895,9.105,0.0,2.202,2.202,0.31457142857142856,0.5392653061224489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,51.285714285714285,56.122448979591844,12.0
mp-771660,MnP2O7,0.0,-2.383533998471674,Mn1 P2 O7,8.0,25.0,17.0,11.1,4.34,8.0,52.0,87.0,35.0,82.7,6.139999999999998,87.0,15.9994,54.938045,38.938645,22.8881369,9.644231659999999,15.9994,54.8,1519.0,1464.2,253.71999999999997,278.48799999999994,54.8,7.0,16.0,9.0,14.9,1.5799999999999996,16.0,2.0,4.0,2.0,2.4,0.5599999999999999,2.0,66.0,139.0,73.0,81.5,21.7,66.0,1.55,3.44,1.89,3.001,0.6146,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.4,0.8400000000000001,4.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.9,0.35999999999999976,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.4,2.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.5,0.7,2.0,9.105,22.5702380952,13.4652380952,11.93630623973,4.253572742188,9.105,0.0,1.625,1.625,0.325,0.52,0.0,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,2.0,217.0,215.0,30.5,37.3,12.0
mp-22544,UV2O6,0.0,-3.011178127777776,U1 V2 O6,8.0,92.0,84.0,20.666666666666668,16.88888888888889,8.0,20.0,87.0,67.0,70.44444444444444,22.074074074074076,87.0,15.9994,238.02891,222.02951,48.43425666666666,43.24647555555555,15.9994,54.8,2183.0,2128.2,678.088888888889,831.0518518518519,54.8,3.0,16.0,13.0,12.11111111111111,5.185185185185186,16.0,2.0,7.0,5.0,3.0,1.3333333333333333,2.0,66.0,196.0,130.0,99.77777777777777,45.03703703703704,66.0,1.38,3.44,2.06,2.808888888888889,0.8414814814814814,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.7777777777777777,4.0,0.0,3.0,3.0,0.7777777777777778,1.0370370370370372,0.0,0.0,3.0,3.0,0.3333333333333333,0.5925925925925926,0.0,5.0,6.0,1.0,5.777777777777778,0.34567901234567905,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888888,2.0,0.0,9.0,9.0,2.5555555555555554,3.407407407407407,0.0,0.0,11.0,11.0,1.2222222222222223,2.17283950617284,0.0,2.0,20.0,18.0,5.111111111111111,4.148148148148148,2.0,9.105,20.025,10.919999999999998,11.186111111111112,2.7748148148148144,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,65.88888888888889,72.49382716049382,12.0
mp-9625,LiMgPO4,5.4297,-2.946585101496598,Li1 Mg1 P1 O4,3.0,15.0,12.0,8.857142857142858,2.653061224489796,8.0,1.0,87.0,86.0,71.42857142857143,21.102040816326532,87.0,6.941,30.973762,24.032762,18.031051714285717,5.490473877551021,15.9994,54.8,923.0,868.2,273.3128571428571,249.7289795918367,54.8,1.0,16.0,15.0,11.714285714285714,5.836734693877552,16.0,2.0,3.0,1.0,2.2857142857142856,0.4081632653061224,2.0,66.0,141.0,75.0,91.42857142857143,29.061224489795922,66.0,0.98,3.44,2.46,2.605714285714286,0.953469387755102,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.7142857142857144,1.5510204081632655,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.571428571428571,1.7551020408163267,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,3.0,3.0,1.5714285714285714,0.8979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7142857142857142,0.6938775510204083,2.0,9.105,22.89,13.785,14.067653061214285,5.6716034985306125,9.105,0.0,1.625,1.625,0.23214285714285715,0.3979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,67.57142857142857,82.24489795918369,12.0
mp-560590,Nd2Mo(SeO5)2,3.3219,-2.4355731113125,Nd2 Mo1 Se2 O10,8.0,60.0,52.0,20.666666666666668,16.88888888888889,8.0,19.0,89.0,70.0,75.73333333333333,18.56,87.0,15.9994,144.242,128.24259999999998,46.82386666666666,41.09928888888888,15.9994,54.8,2896.0,2841.2,468.0,550.9333333333333,54.8,3.0,16.0,13.0,13.6,3.8399999999999994,16.0,2.0,6.0,4.0,3.0,1.3333333333333333,2.0,66.0,201.0,135.0,97.06666666666666,41.42222222222222,66.0,1.14,3.44,2.3,2.929333333333333,0.680888888888889,3.44,1.0,2.0,1.0,1.9333333333333333,0.12444444444444443,2.0,0.0,4.0,4.0,3.2,1.28,4.0,0.0,10.0,10.0,1.6666666666666667,2.6666666666666665,0.0,0.0,4.0,4.0,0.5333333333333333,0.9244444444444445,0.0,6.0,16.0,10.0,7.333333333333333,2.311111111111111,6.0,0.0,1.0,1.0,0.06666666666666667,0.12444444444444444,0.0,0.0,2.0,2.0,1.6,0.64,2.0,0.0,5.0,5.0,0.3333333333333333,0.6222222222222222,0.0,0.0,10.0,10.0,1.3333333333333333,2.311111111111111,0.0,2.0,10.0,8.0,3.3333333333333335,2.1333333333333333,2.0,9.105,34.81,25.705000000000002,15.213333333333335,8.144444444444446,9.105,0.0,0.799,0.799,0.10653333333333334,0.1846577777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,51.0,61.86666666666667,12.0
mp-1044380,MgFeBiO5,0.5377000000000001,-1.8178380096875,Mg1 Fe1 Bi1 O5,8.0,83.0,75.0,20.125,17.1875,8.0,55.0,87.0,32.0,80.5,9.5,87.0,15.9994,208.9804,192.981,46.140925,43.135887499999995,15.9994,54.8,1811.0,1756.2,444.05,486.5625,54.8,2.0,16.0,14.0,13.125,4.0625,16.0,2.0,6.0,4.0,2.875,1.09375,2.0,66.0,148.0,82.0,93.875,34.84375,66.0,1.31,3.44,2.13,2.795,0.8062499999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.875,1.4375,4.0,0.0,10.0,10.0,2.0,3.0,0.0,0.0,14.0,14.0,1.75,3.0625,0.0,2.0,29.0,27.0,8.625,5.09375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.625,0.8125,2.0,0.0,4.0,4.0,0.5,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.125,0.6875,2.0,9.105,32.95,23.845000000000002,14.011875000000002,6.954062500000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.26383285,0.4617074875,0.0,12.0,229.0,217.0,61.875,74.8125,12.0
mp-1193134,GdMoBrO4,0.0,-2.5783200571428573,Gd1 Mo1 Br1 O4,8.0,64.0,56.0,24.714285714285715,19.102040816326532,8.0,27.0,95.0,68.0,74.28571428571429,20.44897959183673,87.0,15.9994,157.25,141.2506,56.73022857142856,46.549518367346934,15.9994,54.8,2896.0,2841.2,709.5714285714286,875.1020408163266,54.8,3.0,17.0,14.0,12.857142857142858,4.775510204081633,16.0,2.0,6.0,4.0,3.2857142857142856,1.4693877551020407,2.0,66.0,196.0,130.0,104.85714285714286,44.40816326530613,66.0,1.2,3.44,2.24,2.8685714285714283,0.6791836734693878,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,5.0,5.0,3.0,1.7142857142857142,4.0,0.0,10.0,10.0,2.2857142857142856,2.979591836734694,0.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,6.0,17.0,11.0,8.142857142857142,3.061224489795918,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,2.0,2.0,1.2857142857142858,0.8163265306122449,2.0,0.0,9.0,9.0,2.0,2.857142857142857,0.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,1.0,16.0,15.0,4.428571428571429,3.7551020408163263,2.0,9.105,32.05,22.944999999999997,16.234285714285715,8.30326530612245,9.105,0.0,1.457,1.457,0.20814285714285716,0.35681632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,76.42857142857143,77.18367346938774,12.0
