mp_id,formula,band_gap,Ef_eV_atom,volume_A3,density_g_cm3,crystal_system,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-1218842,Sr2Fe2O5,0.6806261174796835,-2.3555478738888898,254.21679371913635,4.793519814546724,Monoclinic,Sr2 Fe2 O5,8.0,38.0,30.0,18.666666666666668,11.851851851851853,8.0,8.0,87.0,79.0,62.333333333333336,27.407407407407405,87.0,15.9994,87.62,71.62060000000001,40.769666666666666,27.522518518518517,15.9994,54.8,1811.0,1756.2,666.2222222222222,679.3580246913581,54.8,2.0,16.0,14.0,11.11111111111111,5.432098765432098,16.0,2.0,5.0,3.0,3.111111111111111,1.2345679012345678,2.0,66.0,195.0,129.0,109.33333333333333,48.148148148148145,66.0,0.95,3.44,2.49,2.5288888888888885,1.0123456790123457,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,6.0,6.0,1.3333333333333333,2.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.555555555555555,1.580246913580247,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,4.0,4.0,0.8888888888888888,1.382716049382716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8888888888888888,2.0,9.105,54.23,45.125,19.49388888888889,15.438271604938272,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4690361777777778,0.7296118320987655,0.0,12.0,229.0,217.0,107.55555555555556,106.17283950617283,12.0
mp-778997,Li3MnSiO5,0.2348999999999999,-2.5167105697931023,436.4118704145347,2.7980851093832646,Orthorhombic,Li3 Mn1 Si1 O5,3.0,25.0,22.0,8.8,4.279999999999999,8.0,1.0,87.0,86.0,56.8,34.44,87.0,6.941,54.938045,47.997045,18.3843545,9.250967200000002,15.9994,54.8,1687.0,1632.2,484.10699999999997,447.5572,54.8,1.0,16.0,15.0,10.4,6.32,16.0,2.0,4.0,2.0,2.3,0.47999999999999987,2.0,66.0,139.0,73.0,96.4,30.4,66.0,0.98,3.44,2.46,2.359,1.081,3.44,1.0,2.0,1.0,1.7,0.41999999999999993,2.0,0.0,4.0,4.0,2.2,1.8,4.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.4,2.12,6.0,0.0,1.0,1.0,0.3,0.41999999999999993,0.0,0.0,4.0,4.0,1.4,1.1199999999999999,2.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.2,0.9199999999999999,2.0,9.105,20.44,11.335,12.623258620680001,3.9453931034359995,9.105,0.0,0.773,0.773,0.07730000000000001,0.13914,0.0,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,12.0,229.0,217.0,119.1,107.1,12.0
mp-1222816,Li2CoNiO4,0.0,-1.5598126145833335,72.06851855125413,4.504680844556399,Monoclinic,Li2 Co1 Ni1 O4,3.0,28.0,25.0,11.625,7.9375,8.0,1.0,87.0,86.0,58.625,28.96875,87.0,6.941,58.933195,51.992194999999995,24.438274375000002,17.1875115625,15.9994,54.8,1768.0,1713.2,577.8225,585.08875,54.8,1.0,16.0,15.0,10.625,5.375,16.0,2.0,4.0,2.0,2.5,0.75,2.0,66.0,128.0,62.0,96.25,30.25,66.0,0.98,3.44,2.46,2.4387499999999998,1.00125,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,8.0,8.0,1.875,2.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.625,2.3125,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,0.625,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.875,0.4375,2.0,9.105,16.5933333333,7.488333333299998,11.271458333325,2.6609374999875,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.2679832375,0.40197485625000007,0.0,12.0,229.0,217.0,115.625,103.625,12.0
mp-14769,Ba2Zn3(AsO)2,0.11750000000000016,-1.413042618333334,179.73505159876666,6.030387690333555,Tetragonal,Ba2 Zn3 As2 O2,8.0,56.0,48.0,31.555555555555557,11.506172839506172,30.0,9.0,87.0,78.0,63.0,24.0,69.0,15.9994,137.327,121.3276,72.51511111111111,29.87483456790123,65.38,54.8,1090.0,1035.2,707.5155555555556,299.9861728395062,692.68,2.0,16.0,14.0,11.333333333333334,4.148148148148148,12.0,2.0,6.0,4.0,4.0,0.8888888888888888,4.0,66.0,215.0,149.0,129.55555555555554,37.9753086419753,122.0,0.89,3.44,2.55,1.9966666666666666,0.722962962962963,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.5555555555555556,1.7283950617283952,0.0,0.0,10.0,10.0,5.555555555555555,4.938271604938271,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.11111111111111,4.5432098765432105,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.1111111111111112,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.1111111111111112,1.2345679012345678,0.0,9.105,63.59,54.485,25.735555555555557,16.824197530864197,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,155.11111111111111,63.60493827160494,194.0
mp-1178444,Cr(WO4)3,1.4946306116002,-1.9474164206249993,213.85270555436304,6.177025465725385,Triclinic,Cr1 W3 O12,8.0,74.0,66.0,21.375,20.0625,8.0,49.0,87.0,38.0,77.875,13.6875,87.0,15.9994,183.84,167.8406,49.719306249999995,50.579859375,15.9994,54.8,3695.0,3640.2,870.1625,1223.04375,54.8,6.0,16.0,10.0,13.5,3.75,16.0,2.0,6.0,4.0,2.875,1.3125,2.0,66.0,162.0,96.0,88.5625,33.84375,66.0,1.66,3.44,1.78,3.12625,0.4706249999999999,3.44,1.0,2.0,1.0,1.9375,0.1171875,2.0,0.0,4.0,4.0,3.0,1.5,4.0,0.0,5.0,5.0,1.0625,1.59375,0.0,0.0,14.0,14.0,2.625,4.265625,0.0,6.0,20.0,14.0,8.625,4.265625,6.0,0.0,1.0,1.0,0.0625,0.1171875,0.0,0.0,2.0,2.0,1.5,0.75,2.0,0.0,6.0,6.0,1.4375,2.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.0,1.5,2.0,9.105,16.05,6.945,10.537500000000001,2.1487500000000006,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,66.25,81.375,12.0
mp-504341,Sb(PO3)4,0.06110000000000004,-2.3586504169747893,552.0496052739231,2.632848001665222,Monoclinic,Sb1 P4 O12,8.0,51.0,43.0,12.176470588235293,5.896193771626297,8.0,83.0,87.0,4.0,85.94117647058823,1.4948096885813162,87.0,15.9994,121.76,105.76060000000001,25.74399105882353,13.757069730103806,15.9994,54.8,903.78,848.98,166.50470588235294,157.70076124567476,54.8,15.0,16.0,1.0,15.705882352941176,0.41522491349481,16.0,2.0,5.0,3.0,2.411764705882353,0.5813148788927335,2.0,66.0,139.0,73.0,79.94117647058823,19.681660899653977,66.0,2.05,3.44,1.3900000000000001,3.064117647058824,0.5306574394463667,3.44,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.7058823529411766,0.4152249134948096,4.0,0.0,10.0,10.0,0.5882352941176471,1.1072664359861593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,6.294117647058823,1.0242214532871972,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.2941176470588234,0.4152249134948096,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.2941176470588234,0.4152249134948096,2.0,9.105,31.56,22.455,13.594173669458824,6.337656945118339,9.105,0.0,1.625,1.625,0.38235294117647056,0.5847750865051903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,166.0,164.0,18.705882352941178,17.328719723183394,12.0
mp-1272479,Li2CoNiO4,0.0,-1.5514508089583332,141.96449848265883,4.573617749271983,Orthorhombic,Li2 Co1 Ni1 O4,3.0,28.0,25.0,11.625,7.9375,8.0,1.0,87.0,86.0,58.625,28.96875,87.0,6.941,58.933195,51.992194999999995,24.438274375000002,17.1875115625,15.9994,54.8,1768.0,1713.2,577.8225,585.08875,54.8,1.0,16.0,15.0,10.625,5.375,16.0,2.0,4.0,2.0,2.5,0.75,2.0,66.0,128.0,62.0,96.25,30.25,66.0,0.98,3.44,2.46,2.4387499999999998,1.00125,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,8.0,8.0,1.875,2.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.625,2.3125,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,0.625,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.875,0.4375,2.0,9.105,16.5933333333,7.488333333299998,11.271458333325,2.6609374999875,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.2679832375,0.40197485625000007,0.0,12.0,229.0,217.0,115.625,103.625,12.0
mp-1019715,CsLi(B3O5)2,5.0869,-2.8415637359993613,509.45233720322705,2.3774915447116984,Orthorhombic,Cs1 Li1 B6 O10,3.0,55.0,52.0,9.333333333333334,5.074074074074074,8.0,1.0,87.0,86.0,72.66666666666667,15.925925925925924,87.0,6.941,132.9054519,125.9644519,20.26146955,12.51599803888889,15.9994,54.8,2348.0,2293.2,855.0711111111111,995.285925925926,54.8,1.0,16.0,15.0,13.333333333333334,2.962962962962963,16.0,2.0,6.0,4.0,2.2222222222222223,0.4197530864197532,2.0,66.0,244.0,178.0,85.33333333333333,22.370370370370367,66.0,0.79,3.44,2.65,2.6894444444444443,0.8339506172839506,3.44,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,2.5555555555555554,1.6049382716049383,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.444444444444445,1.728395061728395,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,5.0,5.0,2.7777777777777777,1.4814814814814814,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.888888888888889,1.4074074074074074,2.0,7.1725,115.765,108.5925,14.802407407405557,11.417057613165433,9.105,0.0,1.524,1.524,0.508,0.6773333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,87.44444444444444,83.82716049382717,12.0
mp-557914,DyTaO4,4.1204,-3.729081180666666,146.89898355548465,9.211488352324972,Monoclinic,Dy1 Ta1 O4,8.0,73.0,65.0,28.5,27.333333333333332,8.0,31.0,87.0,56.0,71.16666666666667,21.11111111111111,87.0,15.9994,180.94788,164.94848,67.90758,69.21090666666667,15.9994,54.8,3290.0,3235.2,865.6999999999999,1081.2,54.8,3.0,16.0,13.0,12.0,5.333333333333333,16.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,192.0,126.0,104.33333333333333,51.11111111111111,66.0,1.22,3.44,2.2199999999999998,2.7466666666666666,0.9244444444444445,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,14.0,14.0,4.0,5.333333333333333,0.0,6.0,19.0,13.0,9.166666666666666,4.222222222222222,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444446,0.0,0.0,4.0,4.0,0.6666666666666666,1.111111111111111,0.0,2.0,7.0,5.0,3.1666666666666665,1.5555555555555554,2.0,9.105,31.24,22.134999999999998,14.296666666666667,6.922222222222222,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,78.5,88.66666666666667,12.0
mp-505262,GdCuSeO,0.0,-2.1251168555859365,136.15927694264857,7.701629880765474,Tetragonal,Gd1 Cu1 Se1 O1,8.0,64.0,56.0,33.75,15.25,8.0,27.0,89.0,62.0,66.75,21.25,27.0,15.9994,157.25,141.2506,78.93884999999999,39.16615,15.9994,54.8,1586.0,1531.2,873.1425,598.7425000000001,54.8,3.0,16.0,13.0,11.5,4.5,3.0,2.0,6.0,4.0,4.0,1.0,2.0,66.0,196.0,130.0,128.5,35.5,66.0,1.2,3.44,2.24,2.2725,0.7224999999999999,1.2,1.0,2.0,1.0,1.75,0.375,1.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.25,4.75,0.0,0.0,7.0,7.0,1.75,2.625,0.0,6.0,16.0,10.0,10.75,2.75,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,7.0,7.0,1.75,2.625,0.0,1.0,16.0,15.0,5.25,5.375,1.0,9.105,32.05,22.944999999999997,19.53625,9.44875,9.105,0.0,0.799,0.799,0.19975,0.29962500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,111.25,98.25,12.0
mp-780773,Fe10O9F11,1.0282000000000002,-2.076519654333335,352.5536820102504,4.292850359099414,Triclinic,Fe10 O9 F11,8.0,26.0,18.0,14.366666666666667,7.7555555555555555,9.0,55.0,93.0,38.0,78.53333333333333,15.688888888888888,93.0,15.9994,55.845,39.8456,30.380901173333335,16.976065884444445,18.9984032,53.5,1811.0,1757.5,639.7233333333334,780.8511111111111,53.5,8.0,17.0,9.0,13.7,3.8000000000000003,17.0,2.0,4.0,2.0,2.6666666666666665,0.888888888888889,2.0,57.0,132.0,75.0,84.7,31.533333333333335,57.0,1.83,3.98,2.15,3.1013333333333337,0.8475555555555554,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.033333333333333,2.022222222222222,5.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.033333333333333,0.6444444444444445,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9666666666666667,0.6444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.3,1.1333333333333333,1.0,9.105,10.73,1.625,9.867583333333334,0.5749444444444448,9.7075,0.0,1.97,1.97,0.7223333333333333,0.9149555555555556,1.97,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555556,0.0,12.0,229.0,217.0,85.43333333333334,95.7111111111111,15.0
mp-559987,LiAl(PO3)4,5.7440999999999995,-2.8002822528835987,952.6898894061765,2.4388788843990987,Orthorhombic,Li1 Al1 P4 O12,3.0,15.0,12.0,9.555555555555555,2.802469135802469,8.0,1.0,87.0,86.0,80.55555555555556,9.679012345679011,87.0,6.941,30.973762,24.032762,19.433910366666666,5.967448307407407,15.9994,54.8,933.47,878.6700000000001,184.10888888888888,172.41185185185182,54.8,1.0,16.0,15.0,14.777777777777779,1.7283950617283945,16.0,2.0,3.0,1.0,2.2777777777777777,0.4012345679012345,2.0,66.0,128.0,62.0,81.61111111111111,20.814814814814817,66.0,0.98,3.44,2.46,2.923888888888889,0.6881481481481482,3.44,1.0,2.0,1.0,1.9444444444444444,0.1049382716049383,2.0,0.0,4.0,4.0,3.388888888888889,0.8148148148148149,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.333333333333333,0.8888888888888888,6.0,0.0,1.0,1.0,0.05555555555555555,0.10493827160493827,0.0,0.0,5.0,5.0,2.2777777777777777,0.6234567901234568,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.3333333333333335,0.5925925925925927,2.0,9.105,22.5702380952,13.4652380952,12.923015873005555,5.090687830674074,9.105,0.0,1.625,1.625,0.3611111111111111,0.5617283950617283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,33.666666666666664,42.96296296296296,12.0
mp-796340,MnO2,1.4470999999999998,-1.7864452501436796,248.41649036305813,3.4867740247072656,Tetragonal,Mn1 O2,8.0,25.0,17.0,13.666666666666666,7.5555555555555545,8.0,52.0,87.0,35.0,75.33333333333333,15.555555555555557,87.0,15.9994,54.938045,38.938645,28.978948333333335,17.306064444444445,15.9994,54.8,1519.0,1464.2,542.8666666666667,650.7555555555556,54.8,7.0,16.0,9.0,13.0,4.0,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,139.0,73.0,90.33333333333333,32.44444444444444,66.0,1.55,3.44,1.89,2.81,0.8399999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.333333333333333,0.44444444444444436,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,9.105,10.4875862069,1.3825862068999992,9.565862068966666,0.6144827586222217,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00010337356321833333,0.00013783141762444443,0.0,12.0,217.0,205.0,80.33333333333333,91.11111111111113,12.0
mp-2230930,MgMnV5O12,1.0446,-2.441287683312161,250.64262380783413,3.484441150283204,Triclinic,Mg1 Mn1 V5 O12,8.0,25.0,17.0,13.052631578947368,6.4930747922437675,8.0,46.0,87.0,41.0,73.36842105263158,17.21883656509695,87.0,15.9994,54.938045,38.938645,27.68122868421052,15.11138662049861,15.9994,54.8,2183.0,2128.2,737.6105263157895,862.4975069252077,54.8,2.0,16.0,14.0,11.894736842105264,5.185595567867035,16.0,2.0,4.0,2.0,2.6842105263157894,0.8642659279778392,2.0,66.0,153.0,87.0,96.6842105263158,38.7590027700831,66.0,1.31,3.44,2.13,2.752105263157895,0.8689196675900277,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.526315789473684,1.861495844875346,4.0,0.0,5.0,5.0,1.0526315789473684,1.440443213296399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.578947368421052,0.6814404432132966,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.263157894736842,0.930747922437673,2.0,0.0,7.0,7.0,2.1052631578947367,2.8808864265927983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.3684210526315788,2.0831024930747923,2.0,9.105,22.89,13.785,10.930925589836841,2.3530996274714675,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,1.6322141560789472e-05,3.0926162957285315e-05,0.0,12.0,229.0,217.0,89.47368421052632,97.86149584487535,12.0
mp-778832,Li3Mn4(BO3)4,0.47809999999999997,-2.4663694325387304,504.05594382803133,3.134986867726497,Triclinic,Li3 Mn4 B4 O12,3.0,25.0,22.0,9.782608695652174,5.2930056710775055,8.0,1.0,87.0,86.0,67.08695652173913,22.48771266540643,87.0,6.941,54.938045,47.997045,20.68747739130435,11.913240907372401,15.9994,54.8,2348.0,2293.2,760.29,816.1460869565218,54.8,1.0,16.0,15.0,11.956521739130435,4.582230623818525,16.0,2.0,4.0,2.0,2.347826086956522,0.5746691871455578,2.0,66.0,139.0,73.0,89.91304347826087,27.009451795841212,66.0,0.98,3.44,2.46,2.5469565217391303,0.9318714555765596,3.44,1.0,2.0,1.0,1.8695652173913044,0.22684310018903583,2.0,0.0,4.0,4.0,2.260869565217391,1.8147448015122873,4.0,0.0,5.0,5.0,0.8695652173913043,1.436672967863894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.0,1.7391304347826086,6.0,0.0,1.0,1.0,0.13043478260869565,0.22684310018903592,0.0,0.0,5.0,5.0,1.9130434782608696,1.164461247637051,2.0,0.0,5.0,5.0,0.8695652173913043,1.436672967863894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.9130434782608696,1.4517958412098297,2.0,7.1725,16.5933333333,9.4208333333,9.986101949021739,1.8980548855954624,9.105,0.0,1.524,1.524,0.26504347826086955,0.43789792060491495,0.0,0.0,0.000310120689655,0.000310120689655,5.3934032983478256e-05,8.91084023205293e-05,0.0,12.0,229.0,217.0,102.73913043478261,94.68431001890359,12.0
mp-753349,LiTiSiO4,0.0,-3.0551897366666663,142.31304345360402,3.427913626289009,Orthorhombic,Li1 Ti1 Si1 O4,3.0,22.0,19.0,10.142857142857142,4.489795918367347,8.0,1.0,87.0,86.0,67.14285714285714,25.79591836734694,87.0,6.941,47.867,40.925999999999995,20.984442857142856,9.709604081632651,15.9994,54.8,1941.0,1886.2,614.4128571428572,685.4783673469389,54.8,1.0,16.0,15.0,11.857142857142858,5.346938775510204,16.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,160.0,94.0,94.71428571428571,32.816326530612244,66.0,0.98,3.44,2.46,2.597142857142857,0.963265306122449,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,2.0,2.0,0.2857142857142857,0.4897959183673469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.714285714285714,1.4693877551020407,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,4.0,4.0,1.7142857142857142,0.9795918367346939,2.0,0.0,8.0,8.0,1.1428571428571428,1.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.0,1.7142857142857142,2.0,9.105,20.44,11.335,12.877619047614287,4.311564625844897,9.105,0.0,0.773,0.773,0.11042857142857143,0.1893061224489796,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.2190476190428574e-06,5.5183673469306125e-06,0.0,12.0,229.0,217.0,99.71428571428571,100.24489795918366,12.0
